Retailer_Id;Invoice_Date;Id_Region;State;Id_City;Product;Id_Family;Id_Gender;Id_Category;Id_Product_Method;Id_Primary Color;IdPrice per_Unit;Units Sold;Operating Margin;Id_Sales_Method
1185732;17/3/2020;1;1;1;Men's Athletic Footwear;3;1;1;4;2;55;25;0.3;2
1185732;20/4/2020;1;1;1;Men's Athletic Footwear;3;1;1;4;2;55;1000;0.3;2
1185732;28/4/2020;1;1;1;Men's Athletic Footwear;3;1;2;4;2;55;975;0.3;2
1185732;4/5/2020;1;1;1;Men's Athletic Footwear;3;1;1;4;2;55;1000;0.3;2
1197831;20/7/2020;1;1;1;Men's Athletic Footwear;3;1;1;4;2;35;900;0.35;2
1197831;26/7/2020;2;2;2;Men's Athletic Footwear;3;1;2;4;2;35;850;0.35;2
1197831;1/8/2020;2;2;2;Men's Athletic Footwear;3;1;1;4;2;40;875;0.35;2
1197831;7/8/2020;2;2;2;Men's Athletic Footwear;3;1;1;4;2;40;900;0.35;2
1197831;13/8/2020;2;2;2;Men's Athletic Footwear;3;1;2;4;2;40;925;0.35;2
1197831;19/8/2020;2;2;2;Men's Athletic Footwear;3;1;1;4;2;45;950;0.35;2
1197831;25/8/2020;2;2;2;Men's Athletic Footwear;3;1;1;4;2;45;950;0.35;2
1197831;31/8/2020;2;2;2;Men's Athletic Footwear;3;1;2;4;2;45;925;0.35;2
1197831;6/9/2020;2;2;2;Men's Athletic Footwear;3;1;1;4;2;45;850;0.35;2
1197831;12/9/2020;2;2;2;Men's Athletic Footwear;3;1;1;4;2;45;800;0.35;2
1197831;21/10/2020;2;2;2;Men's Athletic Footwear;3;1;2;4;2;45;900;0.35;2
1197831;27/10/2020;2;2;2;Men's Athletic Footwear;3;1;1;4;2;45;950;0.35;2
1128299;2/11/2020;2;2;2;Men's Athletic Footwear;3;1;1;4;2;50;775;0.2;2
1128299;8/11/2020;3;3;3;Men's Athletic Footwear;3;1;2;4;2;50;725;0.2;2
1128299;14/11/2020;3;3;3;Men's Athletic Footwear;3;1;1;4;2;60;700;0.2;2
1128299;7/1/2021;3;3;3;Men's Athletic Footwear;3;1;1;4;2;65;825;0.25;2
1128299;13/1/2021;3;3;3;Men's Athletic Footwear;3;1;2;4;2;65;875;0.2;2
1128299;19/1/2021;3;3;3;Men's Athletic Footwear;3;1;1;4;2;70;925;0.2;2
1128299;25/1/2021;3;3;3;Men's Athletic Footwear;3;1;1;4;2;60;925;0.15;2
1128299;31/1/2021;3;3;3;Men's Athletic Footwear;3;1;2;4;2;60;875;0.15;2
1128299;6/2/2021;3;3;3;Men's Athletic Footwear;3;1;1;4;2;60;875;0.15;2
1128299;12/2/2021;3;3;3;Men's Athletic Footwear;3;1;1;4;2;60;975;0.15;2
1189833;18/2/2021;3;3;3;Men's Athletic Footwear;3;1;2;4;2;45;700;0.25;2
1189833;14/3/2021;3;3;4;Men's Athletic Footwear;3;1;1;4;2;45;650;0.25;2
1189833;20/3/2021;3;3;4;Men's Athletic Footwear;3;1;1;4;2;45;650;0.25;2
1189833;8/4/2021;3;3;4;Men's Athletic Footwear;3;1;2;4;2;50;600;0.25;2
1189833;14/4/2021;3;3;4;Men's Athletic Footwear;3;1;1;4;2;50;650;0.25;2
1189833;20/4/2021;3;3;4;Men's Athletic Footwear;3;1;1;4;2;50;750;0.25;2
1189833;26/4/2021;3;3;4;Men's Athletic Footwear;3;1;2;4;2;50;800;0.25;2
1189833;2/5/2021;3;3;4;Men's Athletic Footwear;3;1;1;4;2;55;850;0.25;2
1189833;8/5/2021;3;3;4;Men's Athletic Footwear;3;1;1;4;2;55;850;0.25;2
1189833;14/5/2021;3;3;4;Men's Athletic Footwear;3;1;2;4;2;55;800;0.25;2
1189833;20/5/2021;3;3;4;Men's Athletic Footwear;3;1;1;4;2;55;825;0.25;2
1189833;26/5/2021;3;3;4;Men's Athletic Footwear;3;1;1;4;2;55;900;0.25;2
1185732;7/6/2021;4;4;5;Men's Athletic Footwear;3;1;2;4;2;45;175;0.35;2
1185732;13/6/2021;4;4;5;Men's Athletic Footwear;3;1;1;4;2;50;200;0.35;2
1185732;19/6/2021;4;4;5;Men's Athletic Footwear;3;1;1;4;2;50;150;0.35;2
1185732;4/1/2020;1;1;1;Men's Athletic Footwear;3;1;2;4;2;45;850;0.35;1
1185732;25/6/2021;4;4;5;Men's Athletic Footwear;3;1;1;4;2;55;200;0.35;2
1185732;1/7/2021;4;4;5;Men's Athletic Footwear;3;1;1;4;2;45;250;0.35;2
1185732;7/7/2021;4;4;5;Men's Athletic Footwear;3;1;2;4;2;45;325;0.35;2
1185732;5/1/2020;1;1;1;Men's Athletic Footwear;3;1;1;4;2;60;900;0.3;1
1185732;6/1/2020;1;1;1;Men's Athletic Footwear;3;1;1;4;2;50;1000;0.25;1
1185732;13/7/2021;4;4;5;Men's Athletic Footwear;3;1;2;4;2;45;325;0.35;2
1185732;19/7/2021;4;4;5;Men's Athletic Footwear;3;1;1;4;2;45;300;0.35;2
1185732;25/7/2021;4;4;5;Men's Athletic Footwear;3;1;1;4;2;50;250;0.35;2
1185732;27/1/2020;1;1;1;Men's Athletic Footwear;3;1;2;4;2;40;950;0.35;2
1128299;6/2/2020;3;6;8;Men's Athletic Footwear;3;1;1;4;2;80;600;0.25;2
1128299;8/2/2020;3;6;8;Men's Athletic Footwear;3;1;1;4;2;65;600;0.25;2
1128299;13/2/2020;3;6;8;Men's Athletic Footwear;3;1;1;4;2;65;700;0.4;1
1128299;14/2/2020;3;6;8;Men's Athletic Footwear;3;1;1;4;2;70;650;0.25;1
1128299;18/2/2020;3;6;8;Men's Athletic Footwear;3;1;1;4;2;80;400;0.2;1
1128299;19/2/2020;3;6;8;Men's Athletic Footwear;3;1;1;4;2;60;600;0.35;1
1128299;21/2/2020;3;6;8;Men's Athletic Footwear;3;1;1;4;2;60;450;0.35;1
1128299;24/2/2020;3;6;8;Men's Athletic Footwear;3;1;1;4;2;75;450;0.15;1
1128299;26/6/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;80;625;0.25;1
1128299;25/2/2020;3;6;8;Men's Athletic Footwear;3;1;1;4;2;60;550;0.35;1
1128299;26/2/2020;3;6;8;Men's Athletic Footwear;3;1;1;4;2;65;550;0.2;1
1128299;2/7/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;85;675;0.25;1
1128299;1/3/2020;3;6;8;Men's Athletic Footwear;3;1;1;4;2;70;325;0.5;1
1128299;8/7/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;80;750;0.25;1
1128299;3/3/2020;3;6;8;Men's Athletic Footwear;3;1;1;4;2;60;575;0.35;1
1128299;14/7/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;75;600;0.25;1
1128299;4/3/2020;3;6;8;Men's Athletic Footwear;3;1;1;4;2;65;575;0.2;1
1128299;7/3/2020;3;6;8;Men's Athletic Footwear;3;1;1;4;2;70;350;0.5;1
1128299;9/3/2020;3;6;8;Men's Athletic Footwear;3;1;1;4;2;60;675;0.35;1
1128299;12/3/2020;3;6;8;Men's Athletic Footwear;3;1;1;4;2;60;475;0.3;1
1128299;26/7/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;65;625;0.25;1
1128299;17/3/2020;3;6;8;Men's Athletic Footwear;3;1;1;4;2;40;425;0.35;1
1128299;19/3/2020;3;7;9;Men's Athletic Footwear;3;1;1;4;2;45;225;0.5;1
1128299;22/3/2020;3;7;9;Men's Athletic Footwear;3;1;1;4;2;40;425;0.2;1
1128299;23/3/2020;3;7;9;Men's Athletic Footwear;3;1;1;4;2;40;425;0.35;1
1128299;26/3/2020;3;7;9;Men's Athletic Footwear;3;1;1;4;2;40;400;0.15;1
1128299;27/3/2020;3;7;9;Men's Athletic Footwear;3;1;1;4;2;40;550;0.35;1
1128299;29/3/2020;3;7;9;Men's Athletic Footwear;3;1;2;4;2;55;400;0.35;1
1128299;30/3/2020;3;7;9;Men's Athletic Footwear;3;1;2;4;2;55;300;0.3;1
1185732;13/8/2020;5;9;11;Men's Athletic Footwear;3;1;2;4;2;45;750;0.35;1
1128299;2/4/2020;3;7;9;Men's Athletic Footwear;3;1;2;4;2;60;525;0.35;1
1128299;6/4/2020;3;7;9;Men's Athletic Footwear;3;1;1;4;2;65;175;0.5;1
1185732;19/8/2020;5;9;11;Men's Athletic Footwear;3;1;2;4;2;45;750;0.35;1
1128299;7/4/2020;3;7;9;Men's Athletic Footwear;3;1;2;4;2;80;325;0.15;1
1128299;13/4/2020;3;7;9;Men's Athletic Footwear;3;1;1;4;2;80;475;0.3;1
1128299;20/4/2020;3;7;9;Men's Athletic Footwear;3;1;2;4;2;65;775;0.45;1
1128299;24/4/2020;3;7;9;Men's Athletic Footwear;3;1;1;4;2;70;525;0.6;1
1128299;27/4/2020;3;7;9;Men's Athletic Footwear;3;1;2;4;2;75;675;0.3;1
1128299;29/4/2020;3;7;9;Men's Athletic Footwear;3;1;1;4;2;70;500;0.4;1
1128299;15/5/2020;3;7;9;Men's Athletic Footwear;3;1;1;4;2;60;575;0.25;1
1128299;2/6/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;50;450;0.25;1
1185732;12/9/2020;5;9;11;Men's Athletic Footwear;3;1;1;4;2;60;900;0.35;1
1128299;3/6/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;50;450;0.25;1
1128299;4/6/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;50;300;0.3;1
1185732;18/9/2020;5;9;11;Men's Athletic Footwear;3;1;1;4;2;60;900;0.35;1
1185732;24/9/2020;5;9;11;Men's Athletic Footwear;3;1;1;4;2;50;850;0.35;1
1128299;6/6/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;50;425;0.2;1
1128299;7/6/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;50;575;0.3;1
1128299;13/6/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;70;550;0.3;1
1185732;6/10/2020;5;9;11;Men's Athletic Footwear;3;1;1;5;2;50;800;0.35;1
1128299;14/6/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;75;350;0.25;1
1185732;24/5/2020;5;9;11;Men's Athletic Footwear;3;1;1;4;2;55;875;0.35;1
1128299;15/6/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;75;400;0.25;1
1128299;17/6/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;65;200;0.25;1
1128299;18/6/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;80;350;0.2;1
1128299;19/6/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;60;550;0.3;1
1128299;20/6/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;65;400;0.25;1
1185732;24/10/2020;4;10;12;Men's Athletic Footwear;3;1;1;4;2;35;150;0.3;1
1128299;21/6/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;65;400;0.25;1
1185732;30/10/2020;4;10;12;Men's Athletic Footwear;3;1;1;4;2;40;125;0.3;1
1185732;5/11/2020;4;10;12;Men's Athletic Footwear;3;1;1;4;2;40;100;0.3;1
1128299;24/6/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;80;500;0.2;1
1185732;11/11/2020;4;10;12;Men's Athletic Footwear;3;1;1;4;2;45;150;0.3;1
1128299;27/6/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;80;625;0.25;1
1185732;23/11/2020;4;10;12;Men's Athletic Footwear;3;1;1;4;2;45;300;0.3;2
1128299;1/7/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;80;825;0.3;1
1185732;29/11/2020;4;10;12;Men's Athletic Footwear;3;1;1;4;2;45;300;0.3;2
1185732;5/12/2020;4;10;12;Men's Athletic Footwear;3;1;1;4;2;40;250;0.3;2
1185732;11/12/2020;4;10;12;Men's Athletic Footwear;3;1;1;4;2;35;200;0.3;2
1185732;17/12/2020;4;10;12;Men's Athletic Footwear;3;1;1;4;2;40;200;0.3;2
1185732;23/12/2020;4;10;12;Men's Athletic Footwear;3;1;1;4;2;45;275;0.3;2
1189833;29/12/2020;4;10;12;Men's Athletic Footwear;3;1;1;4;2;45;475;0.3;2
1189833;4/1/2021;4;11;13;Men's Athletic Footwear;3;1;1;4;2;45;425;0.3;2
1189833;10/1/2021;4;11;13;Men's Athletic Footwear;3;1;1;4;2;45;425;0.3;2
1189833;16/1/2021;4;11;13;Men's Athletic Footwear;3;1;1;4;2;45;375;0.3;2
1189833;22/1/2021;4;11;13;Men's Athletic Footwear;3;1;1;4;2;45;425;0.3;2
1189833;28/1/2021;4;11;13;Men's Athletic Footwear;3;1;1;4;2;45;525;0.3;2
1128299;6/7/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;100;575;0.2;1
1128299;9/7/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;75;625;0.25;1
1128299;20/7/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;65;550;0.25;1
1128299;1/8/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;85;750;0.25;1
1185732;7/8/2020;3;8;10;Men's Athletic Footwear;3;1;1;4;2;45;850;0.35;1
1189833;15/2/2021;4;11;13;Men's Athletic Footwear;3;1;1;4;2;50;600;0.3;2
1189833;21/2/2021;4;11;13;Men's Athletic Footwear;3;1;1;4;2;50;550;0.3;2
1189833;27/2/2021;4;11;13;Men's Athletic Footwear;3;1;1;4;2;45;575;0.3;2
1189833;5/3/2021;4;11;13;Men's Athletic Footwear;3;1;1;4;2;50;675;0.3;2
1197831;11/3/2021;4;11;13;Men's Athletic Footwear;3;1;1;4;2;30;700;0.35;2
1197831;17/3/2021;2;12;14;Men's Athletic Footwear;3;1;1;4;2;35;625;0.35;2
1197831;23/3/2021;2;12;14;Men's Athletic Footwear;3;1;1;4;2;40;650;0.4;2
1197831;29/3/2021;2;12;14;Men's Athletic Footwear;3;1;1;4;2;25;675;0.4;2
1185732;24/4/2020;5;9;11;Men's Athletic Footwear;3;1;1;4;2;45;725;0.35;1
1185732;24/4/2020;5;9;11;Men's Athletic Footwear;3;1;1;4;2;55;775;0.35;1
1197831;4/4/2021;2;12;14;Men's Athletic Footwear;3;1;1;4;2;25;750;0.4;2
1185732;24/4/2020;5;9;11;Men's Athletic Footwear;3;1;1;4;2;50;750;0.25;1
1185732;24/4/2020;5;9;11;Men's Athletic Footwear;3;1;1;4;2;55;825;0.35;1
1185732;9/9/2020;5;9;11;Men's Athletic Footwear;3;1;1;4;2;65;775;0.35;1
1185732;30/9/2020;5;9;11;Men's Athletic Footwear;3;1;1;4;2;50;825;0.35;1
1185732;24/5/2020;5;9;11;Men's Athletic Footwear;3;1;1;4;2;55;775;0.3;1
1197831;16/4/2021;2;12;14;Men's Athletic Footwear;3;1;1;4;2;45;825;0.45;2
1185732;24/5/2020;5;9;11;Men's Athletic Footwear;3;1;1;4;2;65;775;0.35;1
1197831;22/4/2021;2;12;14;Men's Athletic Footwear;3;1;1;4;2;55;775;0.45;2
1197831;28/4/2021;2;12;14;Men's Athletic Footwear;3;1;1;4;2;50;625;0.45;2
1197831;4/5/2021;2;12;14;Men's Athletic Footwear;3;1;1;4;2;35;575;0.45;2
1185732;24/5/2020;5;9;11;Men's Athletic Footwear;3;1;1;4;2;70;875;0.5;1
1185732;18/10/2020;5;9;11;Men's Athletic Footwear;3;1;1;4;2;35;250;0.3;1
1185732;21/10/2020;4;10;12;Men's Athletic Footwear;3;1;1;4;2;45;150;0.3;1
1185732;17/11/2020;4;10;12;Men's Athletic Footwear;3;1;1;4;2;40;175;0.3;2
1189833;2/2/2021;4;11;13;Men's Athletic Footwear;3;1;1;4;2;40;750;0.45;2
1189833;3/2/2021;4;11;13;Men's Athletic Footwear;3;1;1;4;2;45;600;0.3;2
1189833;4/2/2021;4;11;13;Men's Athletic Footwear;3;1;1;4;2;45;550;0.45;2
1189833;9/2/2021;4;11;13;Men's Athletic Footwear;3;1;1;4;2;55;625;0.3;2
1189833;12/2/2021;4;11;13;Men's Athletic Footwear;3;1;1;4;2;55;425;0.6;2
1197831;3/4/2021;2;12;14;Men's Athletic Footwear;3;1;1;4;2;15;725;0.4;2
1197831;5/4/2021;2;12;14;Men's Athletic Footwear;3;1;1;4;2;20;600;0.4;2
1197831;6/4/2021;2;12;14;Men's Athletic Footwear;3;1;3;6;2;30;525;0.5;2
1185732;22/5/2021;2;12;14;Men's Athletic Footwear;3;1;1;4;2;35;225;0.35;2
1197831;7/4/2021;2;12;14;Men's Athletic Footwear;3;1;3;7;2;45;425;0.35;2
1185732;28/5/2021;4;13;15;Men's Athletic Footwear;3;1;1;4;2;35;125;0.35;2
1197831;10/4/2021;2;12;14;Men's Athletic Footwear;3;1;3;6;2;45;775;0.4;2
1197831;13/4/2021;2;12;14;Men's Athletic Footwear;3;1;1;4;2;45;500;0.35;2
1197831;20/4/2021;2;12;14;Men's Athletic Footwear;3;1;3;8;2;55;825;0.6;2
1197831;5/5/2021;2;12;14;Men's Athletic Footwear;3;1;1;4;2;40;525;0.45;2
1197831;7/5/2021;2;12;14;Men's Athletic Footwear;3;1;1;4;2;35;350;0.4;2
1197831;9/5/2021;2;12;14;Men's Athletic Footwear;3;1;3;7;2;30;675;0.45;2
1185732;15/6/2021;4;13;15;Men's Athletic Footwear;3;1;3;7;2;40;125;0.35;2
1197831;10/5/2021;2;12;14;Men's Athletic Footwear;3;1;1;5;2;30;675;0.45;2
1185732;21/6/2021;4;13;15;Men's Athletic Footwear;3;1;2;4;2;35;150;0.35;2
1185732;27/6/2021;4;13;15;Men's Athletic Footwear;3;1;2;4;2;40;300;0.35;2
1197831;11/5/2021;2;12;14;Men's Athletic Footwear;3;1;1;5;2;55;600;0.45;2
1197831;12/5/2021;2;12;14;Men's Athletic Footwear;3;1;3;7;2;55;475;0.55;2
1197831;13/5/2021;2;12;14;Men's Athletic Footwear;3;1;1;5;2;55;450;0.4;2
1185732;9/7/2021;4;13;15;Men's Athletic Footwear;3;1;3;6;2;35;200;0.35;2
1185732;15/7/2021;4;13;15;Men's Athletic Footwear;3;1;1;4;2;30;150;0.35;2
1197831;14/5/2021;2;12;14;Men's Athletic Footwear;3;1;3;7;2;65;650;0.6;2
1185732;21/7/2021;4;13;15;Men's Athletic Footwear;3;1;1;4;2;30;150;0.35;2
1197831;15/5/2021;2;12;14;Men's Athletic Footwear;3;1;3;6;2;55;800;0.45;2
1185732;27/7/2021;4;13;15;Men's Athletic Footwear;3;1;1;4;2;40;250;0.35;2
1197831;2/8/2021;4;13;15;Men's Athletic Footwear;3;1;3;8;2;30;675;0.4;2
1197831;8/8/2021;2;14;16;Men's Athletic Footwear;3;1;1;4;2;35;600;0.4;2
1197831;14/8/2021;2;14;16;Men's Athletic Footwear;3;1;1;4;2;40;625;0.45;2
1197831;16/5/2021;2;12;14;Men's Athletic Footwear;3;1;3;7;2;55;800;0.45;2
1197831;18/5/2021;2;12;14;Men's Athletic Footwear;3;1;3;7;2;60;550;0.55;2
1185732;21/5/2021;2;12;14;Men's Athletic Footwear;3;1;1;5;2;35;425;0.4;2
1185732;23/5/2021;2;12;14;Men's Athletic Footwear;3;1;2;4;2;25;225;0.35;2
1185732;30/5/2021;4;13;15;Men's Athletic Footwear;3;1;2;4;2;30;50;0.4;2
1185732;3/6/2021;4;13;15;Men's Athletic Footwear;3;1;1;5;2;40;100;0.35;2
1185732;4/6/2021;4;13;15;Men's Athletic Footwear;3;1;3;7;2;30;150;0.35;2
1185732;6/6/2021;4;13;15;Men's Athletic Footwear;3;1;1;5;2;50;50;0.35;2
1185732;9/6/2021;4;13;15;Men's Athletic Footwear;3;1;3;6;2;35;75;0.35;2
1185732;12/6/2021;4;13;15;Men's Athletic Footwear;3;1;1;4;2;45;25;0.35;2
1185732;18/6/2021;4;13;15;Men's Athletic Footwear;3;1;3;7;2;50;50;0.35;2
1185732;28/6/2021;4;13;15;Men's Athletic Footwear;3;1;1;4;2;35;225;0.35;2
1185732;3/7/2021;4;13;15;Men's Athletic Footwear;3;1;3;6;2;45;275;0.35;2
1185732;6/7/2021;4;13;15;Men's Athletic Footwear;3;1;1;4;2;40;100;0.35;2
1185732;17/7/2021;4;13;15;Men's Athletic Footwear;3;1;3;8;2;30;25;0.4;2
1185732;23/7/2021;4;13;15;Men's Athletic Footwear;3;1;1;4;2;30;125;0.4;2
1197831;15/8/2021;2;14;16;Men's Athletic Footwear;3;1;1;4;2;30;450;0.45;2
1197831;17/8/2021;2;14;16;Men's Athletic Footwear;3;1;3;7;2;40;250;0.4;2
1197831;19/9/2021;2;14;16;Men's Athletic Footwear;3;1;3;7;2;55;575;0.5;2
1197831;25/9/2021;2;14;16;Men's Athletic Footwear;3;1;1;5;2;30;525;0.5;2
1197831;20/8/2021;2;14;16;Men's Athletic Footwear;3;1;2;4;2;20;650;0.45;2
1197831;1/10/2021;2;14;16;Men's Athletic Footwear;3;1;2;4;2;20;625;0.5;2
1197831;7/10/2021;2;14;16;Men's Athletic Footwear;3;1;1;5;2;60;775;0.5;2
1197831;22/8/2021;2;14;16;Men's Athletic Footwear;3;1;3;7;2;20;375;0.55;2
1185732;13/10/2021;2;14;16;Men's Athletic Footwear;3;1;1;5;2;40;250;0.35;2
1197831;23/8/2021;2;14;16;Men's Athletic Footwear;3;1;3;6;2;25;275;0.4;2
1185732;19/10/2021;1;15;17;Men's Athletic Footwear;3;1;1;4;2;40;150;0.35;2
1185732;25/10/2021;1;15;17;Men's Athletic Footwear;3;1;3;7;2;40;175;0.35;2
1185732;31/10/2021;1;15;17;Men's Athletic Footwear;3;1;1;4;2;40;150;0.35;2
1185732;6/11/2021;1;15;17;Men's Athletic Footwear;3;1;3;6;2;50;200;0.35;2
1197831;24/8/2021;2;14;16;Men's Athletic Footwear;3;1;1;4;2;20;550;0.6;2
1185732;12/11/2021;1;15;17;Men's Athletic Footwear;3;1;3;8;2;50;275;0.35;2
1197831;26/8/2021;2;14;16;Men's Athletic Footwear;3;1;1;4;2;20;725;0.45;2
1197831;27/8/2021;2;14;16;Men's Athletic Footwear;3;1;1;4;2;15;575;0.45;2
1185732;22/12/2021;1;15;17;Men's Athletic Footwear;3;1;3;7;2;50;300;0.35;2
1185732;28/12/2021;1;15;17;Men's Athletic Footwear;3;1;3;7;2;50;250;0.35;2
1185732;19/10/2021;1;15;17;Men's Athletic Footwear;3;1;1;5;2;55;225;0.35;2
1185732;18/11/2021;1;15;17;Men's Athletic Footwear;3;1;2;4;2;55;200;0.35;2
1185732;17/12/2021;1;15;17;Men's Athletic Footwear;3;1;2;4;2;55;275;0.35;2
1128299;10/1/2021;1;15;17;Men's Athletic Footwear;3;1;1;5;2;45;375;0.2;2
1185732;22/2/2021;3;16;18;Men's Athletic Footwear;3;1;3;7;2;55;225;0.35;2
1197831;28/8/2021;2;14;16;Men's Athletic Footwear;3;1;1;5;2;35;500;0.55;2
1197831;30/8/2021;2;14;16;Men's Athletic Footwear;3;1;3;6;2;45;750;0.6;2
1197831;1/9/2021;2;14;16;Men's Athletic Footwear;3;1;1;4;2;50;750;0.45;2
1185732;21/4/2021;3;16;18;Men's Athletic Footwear;3;1;3;7;2;55;225;0.35;2
1185732;20/5/2021;3;16;18;Men's Athletic Footwear;3;1;1;4;2;60;275;0.35;2
1185732;22/6/2021;3;16;18;Men's Athletic Footwear;3;1;3;6;2;60;400;0.35;2
1185732;20/7/2021;3;16;18;Men's Athletic Footwear;3;1;1;4;2;60;425;0.35;2
1185732;21/8/2021;3;16;18;Men's Athletic Footwear;3;1;3;8;2;60;425;0.35;2
1185732;20/9/2021;3;16;18;Men's Athletic Footwear;3;1;1;4;2;60;325;0.35;2
1197831;3/9/2021;2;14;16;Men's Athletic Footwear;3;1;1;4;2;45;600;0.55;2
1185732;21/11/2021;3;16;18;Men's Athletic Footwear;3;1;3;7;2;65;300;0.35;2
1185732;20/12/2021;3;16;18;Men's Athletic Footwear;3;1;3;7;2;65;400;0.35;2
1128299;10/1/2021;3;16;18;Men's Athletic Footwear;3;1;1;5;2;45;375;0.2;2
1197831;4/9/2021;2;14;16;Men's Athletic Footwear;3;1;2;4;7;50;500;0.4;2
1197831;7/9/2021;2;14;16;Men's Athletic Footwear;3;1;2;4;7;50;825;0.5;2
1197831;9/9/2021;2;14;16;Men's Athletic Footwear;3;1;1;5;7;45;575;0.6;2
1197831;12/9/2021;2;14;16;Men's Athletic Footwear;3;1;3;7;7;40;750;0.5;2
1197831;13/9/2021;2;14;16;Men's Athletic Footwear;3;1;1;5;7;55;750;0.5;2
1197831;15/9/2021;2;14;16;Men's Athletic Footwear;3;1;3;6;7;50;425;0.6;2
1128299;9/3/2021;3;17;19;Men's Athletic Footwear;3;1;1;4;7;55;350;0.2;2
1128299;10/4/2021;3;17;19;Men's Athletic Footwear;3;1;3;7;7;65;300;0.2;2
1197831;26/9/2021;2;14;16;Men's Athletic Footwear;3;1;1;4;7;35;475;0.5;2
1197831;8/10/2021;2;14;16;Men's Athletic Footwear;3;1;3;6;7;65;700;0.5;2
1185732;14/10/2021;2;14;16;Men's Athletic Footwear;3;1;1;4;7;30;250;0.4;2
1185732;8/11/2021;1;15;17;Men's Athletic Footwear;3;1;3;8;7;45;125;0.3;2
1128299;10/6/2021;3;17;19;Men's Athletic Footwear;3;1;1;4;7;75;600;0.2;2
1185732;18/11/2021;1;15;17;Men's Athletic Footwear;3;1;1;4;7;50;300;0.35;2
1128299;9/7/2021;3;17;19;Men's Athletic Footwear;3;1;3;7;7;85;650;0.2;2
1128299;10/8/2021;3;17;19;Men's Athletic Footwear;3;1;3;7;7;75;725;0.2;2
1128299;11/9/2021;3;17;19;Men's Athletic Footwear;3;1;1;5;7;70;550;0.2;2
1128299;10/10/2021;3;17;19;Men's Athletic Footwear;3;1;2;4;7;65;475;0.2;2
1128299;10/11/2021;3;17;19;Men's Athletic Footwear;3;1;2;4;7;60;600;0.2;2
1128299;9/12/2021;3;17;19;Men's Athletic Footwear;3;1;1;5;7;85;700;0.2;2
1128299;17/1/2021;3;17;19;Men's Athletic Footwear;3;1;3;7;7;50;425;0.25;2
1128299;17/2/2021;3;17;19;Men's Athletic Footwear;3;1;1;5;7;50;425;0.25;2
1128299;16/3/2021;5;9;20;Men's Athletic Footwear;3;1;3;6;7;60;400;0.25;2
1185732;21/11/2021;1;15;17;Men's Athletic Footwear;3;1;1;4;7;55;200;0.25;2
1185732;22/2/2021;3;16;18;Men's Athletic Footwear;3;1;3;7;7;45;275;0.25;2
1185732;20/3/2021;3;16;18;Men's Athletic Footwear;3;1;1;4;7;55;250;0.35;2
1185732;20/3/2021;3;16;18;Men's Athletic Footwear;3;1;3;6;7;45;275;0.25;2
1185732;22/10/2021;3;16;18;Men's Athletic Footwear;3;1;1;4;7;65;275;0.35;2
1128299;10/1/2021;3;16;18;Men's Athletic Footwear;3;1;3;8;7;50;175;0.15;2
1128299;10/1/2021;3;16;18;Men's Athletic Footwear;3;1;1;4;7;45;425;0.4;2
1128299;16/7/2021;5;9;20;Men's Athletic Footwear;3;1;1;4;7;95;750;0.25;1
1128299;10/2/2021;3;16;18;Men's Athletic Footwear;3;1;3;7;7;45;375;0.2;2
1128299;10/2/2021;3;16;18;Men's Athletic Footwear;3;1;3;7;7;45;375;0.25;2
1128299;9/3/2021;3;17;19;Men's Athletic Footwear;3;1;1;5;7;45;500;0.25;2
1128299;18/9/2021;5;9;20;Men's Athletic Footwear;3;1;2;4;7;65;500;0.25;1
1128299;10/4/2021;3;17;19;Men's Athletic Footwear;3;1;2;4;7;55;150;0.15;2
1128299;17/10/2021;5;9;20;Men's Athletic Footwear;3;1;1;5;7;65;575;0.25;1
1128299;17/11/2021;5;9;20;Men's Athletic Footwear;3;1;3;7;7;60;700;0.25;1
